Time,Demand
"('0.0',)",1679.79443699
"('1.0',)",1557.18259155
"('2.0',)",1517.36784973
"('3.0',)",1460.1168049
"('4.0',)",1367.07552245
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1379.10071143
"('8.0',)",1417.36206079
"('9.0',)",1435.8741268
"('10.0',)",1529.47703463
"('11.0',)",1637.69858497
"('12.0',)",1799.28731983
"('13.0',)",1904.46627369
"('14.0',)",1948.07380047
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2203.59563019
"('18.0',)",2239.8379189
"('19.0',)",2236.87093164
"('20.0',)",2169.59729728
"('21.0',)",2096.7117743
"('22.0',)",1983.24301101
"('23.0',)",1895.71114624
