Time,Demand
"('0.0',)",1679.79443699
"('1.0',)",1576.46816682
"('2.0',)",1517.03978912
"('3.0',)",1456.32331694
"('4.0',)",1407.36046991
"('5.0',)",1359.32757168
"('6.0',)",1320.40756677
"('7.0',)",1328.86677372
"('8.0',)",1417.32170137
"('9.0',)",1486.10806441
"('10.0',)",1572.09462082
"('11.0',)",1637.69858497
"('12.0',)",1749.05338213
"('13.0',)",1904.46627371
"('14.0',)",1998.30773818
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2153.3616925
"('18.0',)",2240.08070008
"('19.0',)",2248.84137718
"('20.0',)",2219.70080466
"('21.0',)",2096.7117743
"('22.0',)",1983.24301101
"('23.0',)",1890.02781986
