Time,Demand
"('0.0',)",1705.5686506
"('1.0',)",1550.90334933
"('2.0',)",1517.36871128
"('3.0',)",1457.01820483
"('4.0',)",1367.07552245
"('5.0',)",1335.73297052
"('6.0',)",1370.641503
"('7.0',)",1379.10071116
"('8.0',)",1373.40736614
"('9.0',)",1435.8741268
"('10.0',)",1529.47703463
"('11.0',)",1687.86962529
"('12.0',)",1799.28731984
"('13.0',)",1881.73908352
"('14.0',)",1948.07380047
"('15.0',)",2029.28259751
"('16.0',)",2148.36976728
"('17.0',)",2203.59562963
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2175.87653949
"('21.0',)",2146.94490727
"('22.0',)",2033.46739781
"('23.0',)",1851.75645075
