Time,Demand
"('7.0',)",4659.22799128
"('6.0',)",5397.16191099
"('5.0',)",5809.05429056
"('4.0',)",5836.69252085
"('3.0',)",6409.11221995
"('2.0',)",6590.35969114
"('1.0',)",6945.6640255
"('0.0',)",6930.9186165
"('7.0',)",5413.83076183
"('6.0',)",5248.40808449
"('5.0',)",5753.8343497
"('4.0',)",6151.75769511
"('3.0',)",6349.31432503
"('2.0',)",6874.64939458
"('1.0',)",6985.89997369
"('0.0',)",6876.73887759
"('7.0',)",5168.30602196
"('6.0',)",5663.48745612
"('5.0',)",5878.96990403
"('4.0',)",6123.35685927
"('3.0',)",6609.93655356
"('2.0',)",6798.86895148
"('1.0',)",6917.60577526
"('0.0',)",6921.00135778
"('7.0',)",4828.96522435
"('6.0',)",5130.05366099
"('5.0',)",5388.1221838
"('4.0',)",5764.10979703
"('3.0',)",5661.48139487
"('2.0',)",5831.05142934
"('1.0',)",5969.85762005
"('0.0',)",6385.89591712
"('7.0',)",4687.04168182
"('6.0',)",5034.73093045
"('5.0',)",5311.06943262
"('4.0',)",5570.01754233
"('3.0',)",5740.29254548
"('2.0',)",5391.15645084
"('1.0',)",5403.81691431
"('0.0',)",5661.10841799
"('7.0',)",4575.7960037
"('6.0',)",5187.58851563
"('5.0',)",5630.48920975
"('4.0',)",5826.142334
"('3.0',)",5856.16230259
"('2.0',)",6063.9912504
"('1.0',)",6398.60071657
"('0.0',)",6171.69196038
"('7.0',)",3792.39931754
"('6.0',)",4462.14983507
"('5.0',)",5159.72453831
"('4.0',)",5763.16428965
"('3.0',)",6194.59358212
"('2.0',)",5982.77731934
"('1.0',)",6229.02821964
"('0.0',)",6042.7126537
"('7.0',)",4235.03299569
"('6.0',)",4710.04618438
"('5.0',)",5218.02812281
"('4.0',)",5429.31904662
"('3.0',)",5771.33071295
"('2.0',)",5814.69356102
"('1.0',)",5785.98837176
"('0.0',)",5827.50768391
"('7.0',)",4011.39152481
"('6.0',)",4447.46499286
"('5.0',)",4605.95094479
"('4.0',)",4725.03074509
"('3.0',)",4767.59990913
"('2.0',)",5107.85019445
"('1.0',)",5082.2381025
"('0.0',)",5155.54556418
"('7.0',)",3515.76864745
"('6.0',)",3959.24058807
"('5.0',)",4161.87756662
"('4.0',)",4380.91619719
"('3.0',)",4941.49349158
"('2.0',)",5080.25831605
"('1.0',)",5012.62483548
"('0.0',)",5081.58240026
"('7.0',)",3546.68970173
"('6.0',)",4154.82449656
"('5.0',)",4824.88347199
"('4.0',)",5035.28402284
"('3.0',)",4998.93530498
"('2.0',)",5448.78486771
"('1.0',)",5591.85821135
"('0.0',)",5481.49902777
"('7.0',)",4106.31528068
"('6.0',)",4688.17474547
"('5.0',)",5012.71731107
"('4.0',)",5361.08112452
"('3.0',)",5572.90045382
"('2.0',)",5448.54369448
"('1.0',)",6030.74261666
"('0.0',)",5970.44369883
"('7.0',)",4265.59656402
"('6.0',)",4690.85913274
"('5.0',)",4623.05147309
"('4.0',)",4791.41584042
"('3.0',)",4871.15395915
"('2.0',)",4821.52076962
"('1.0',)",5021.56884373
"('0.0',)",5060.38733285
"('7.0',)",3549.9760055
"('6.0',)",4191.60608961
"('5.0',)",4606.68279794
"('4.0',)",5305.58917044
"('3.0',)",5705.69367605
"('2.0',)",6185.40484035
"('1.0',)",6321.99820574
"('0.0',)",6749.32680408
"('7.0',)",5060.01623904
"('6.0',)",5647.16497852
"('5.0',)",5815.3538468
"('4.0',)",5854.5709652
"('3.0',)",6126.15111947
"('2.0',)",6425.63268881
"('1.0',)",5972.9509823
"('0.0',)",6125.42003897
"('7.0',)",4143.554236
"('6.0',)",4840.58159886
"('5.0',)",5282.195776
"('4.0',)",5968.9963663
"('3.0',)",6479.00923271
"('2.0',)",6848.84473281
"('1.0',)",6781.96602378
"('0.0',)",6713.44878629
"('7.0',)",5160.82440548
"('6.0',)",5520.7115267
"('5.0',)",5613.84887897
"('4.0',)",5787.49012413
"('3.0',)",5861.12703899
"('2.0',)",5777.30803551
"('1.0',)",6009.47861774
"('0.0',)",6283.96616393
"('7.0',)",4785.3896736
"('6.0',)",4947.04142452
"('5.0',)",5087.15405424
"('4.0',)",5390.4909579
"('3.0',)",5617.78776502
"('2.0',)",5817.66748769
"('1.0',)",5969.05062938
"('0.0',)",6111.43655824
"('7.0',)",4275.5715841
"('6.0',)",4886.91141172
"('5.0',)",5318.93725154
"('4.0',)",5714.238318
"('3.0',)",5931.37918061
"('2.0',)",6249.48153568
"('1.0',)",6261.83905767
"('0.0',)",6510.8734152
"('7.0',)",4703.80202489
"('6.0',)",5387.2640573
"('5.0',)",5927.72319541
"('4.0',)",5958.05001303
"('3.0',)",6385.30248409
"('2.0',)",6705.9278609
"('1.0',)",6758.21636965
"('0.0',)",6453.69190555
"('7.0',)",4770.91063833
"('6.0',)",5165.71427256
"('5.0',)",5719.50296538
"('4.0',)",5829.58722555
"('3.0',)",6085.19736569
"('2.0',)",6158.43709842
"('1.0',)",6406.32172189
"('0.0',)",6571.77764184
"('7.0',)",4698.76357051
"('6.0',)",5329.74708777
"('5.0',)",5838.49867636
"('4.0',)",6130.43646885
"('3.0',)",6310.94637805
"('2.0',)",6667.54961291
"('1.0',)",6860.18653838
"('0.0',)",7253.60707988
"('7.0',)",5414.05529216
"('6.0',)",5894.55423234
"('5.0',)",6398.21822287
"('4.0',)",6654.79218373
"('3.0',)",6963.35021409
"('2.0',)",6675.61254352
"('1.0',)",7083.34116226
"('0.0',)",7071.01132818
"('7.0',)",4990.86421717
"('6.0',)",5357.37664215
"('5.0',)",5984.05372809
"('4.0',)",6577.61551721
"('3.0',)",6704.11118155
"('2.0',)",6567.65610703
"('1.0',)",6300.3852617
"('0.0',)",6452.00507681
"('7.0',)",4695.62179809
"('6.0',)",5086.57325975
"('5.0',)",5518.52594222
"('4.0',)",5904.24953171
"('3.0',)",6180.67750549
"('2.0',)",6253.81977835
"('1.0',)",6192.74366097
"('0.0',)",6128.38675923
"('7.0',)",4487.28344292
"('6.0',)",4893.25010164
"('5.0',)",5400.74513694
"('4.0',)",5696.4553046
"('3.0',)",6113.09816479
"('2.0',)",6383.27987247
"('1.0',)",6685.05066144
"('0.0',)",6522.99244868
"('7.0',)",4782.1747268
"('6.0',)",5237.38692434
"('5.0',)",5708.14957328
"('4.0',)",6101.93412337
"('3.0',)",6547.34673446
"('2.0',)",7009.25365635
"('1.0',)",7192.7827953
"('0.0',)",7094.77965644
"('7.0',)",5074.72677555
"('6.0',)",5606.96865824
"('5.0',)",5788.0727456
"('4.0',)",5987.69982616
"('3.0',)",6491.78576658
"('2.0',)",6701.11227848
"('1.0',)",7027.55812815
"('0.0',)",7148.51191902
"('7.0',)",5168.01837626
"('6.0',)",5603.59839471
"('5.0',)",6040.24651247
"('4.0',)",6135.41762034
"('3.0',)",6227.56609729
"('2.0',)",6505.28274408
"('1.0',)",6357.70275389
"('0.0',)",6281.53639695
"('7.0',)",4428.84034377
"('6.0',)",5062.11204393
"('5.0',)",5469.79293877
"('4.0',)",5946.61305578
"('3.0',)",6466.39741899
"('2.0',)",6344.102799
"('1.0',)",6402.96998692
"('0.0',)",6240.45285894
"('7.0',)",4683.76928817
"('6.0',)",5020.36419026
"('5.0',)",5460.81473056
"('4.0',)",5764.36544779
"('3.0',)",5901.80336712
"('2.0',)",5993.1176452
"('1.0',)",5743.73207051
"('0.0',)",5877.22003496
"('7.0',)",4401.35743894
"('6.0',)",4749.09350098
"('5.0',)",5151.42816117
"('4.0',)",5696.96461766
"('3.0',)",5829.59807964
"('2.0',)",6097.99384079
"('1.0',)",6329.64502518
"('0.0',)",6298.98718158
"('7.0',)",4394.31163893
"('6.0',)",4792.1535817
"('5.0',)",5153.33021979
"('4.0',)",5551.40721439
"('3.0',)",5685.43073734
"('2.0',)",5939.13839979
"('1.0',)",5876.56747614
"('0.0',)",5625.44415246
"('7.0',)",4096.21466796
"('6.0',)",4840.4371539
"('5.0',)",5338.16880195
"('4.0',)",5831.30122005
"('3.0',)",6263.3010327
"('2.0',)",6503.94516504
"('1.0',)",6610.88164459
"('0.0',)",6810.01387028
"('7.0',)",5217.0338117
"('6.0',)",5260.07650494
"('5.0',)",5537.37861483
