Time,Demand
"('7.0',)",4603.04360896
"('6.0',)",5121.90262657
"('5.0',)",5466.38997278
"('4.0',)",5795.52688215
"('3.0',)",5948.55459882
"('2.0',)",6371.17434908
"('1.0',)",6409.29561801
"('0.0',)",6455.36412672
"('7.0',)",4747.01328067
"('6.0',)",5024.89383037
"('5.0',)",5377.83538956
"('4.0',)",5769.78909726
"('3.0',)",6183.13220636
"('2.0',)",6233.04168756
"('1.0',)",6523.57181808
"('0.0',)",6691.02093469
"('7.0',)",5067.22032812
"('6.0',)",5438.32634183
"('5.0',)",5808.15469616
"('4.0',)",6324.94268477
"('3.0',)",6152.83423947
"('2.0',)",6357.55603734
"('1.0',)",6388.86524371
"('0.0',)",6245.73760038
"('7.0',)",4397.11372364
"('6.0',)",4944.64325881
"('5.0',)",5436.76517536
"('4.0',)",5811.85157247
"('3.0',)",5850.13776955
"('2.0',)",6104.02903961
"('1.0',)",6251.12594421
"('0.0',)",6374.44206022
"('7.0',)",4714.34939088
"('6.0',)",4706.79177455
"('5.0',)",5022.02846772
"('4.0',)",5564.03585304
"('3.0',)",5821.43042559
"('2.0',)",6284.05446758
"('1.0',)",6585.15374748
"('0.0',)",6433.87950798
"('7.0',)",4236.83241175
"('6.0',)",4840.56555753
"('5.0',)",5322.81333653
"('4.0',)",5714.75686064
"('3.0',)",6125.80248383
"('2.0',)",6392.93679086
"('1.0',)",6880.93485411
"('0.0',)",6506.00025856
"('7.0',)",4625.28261784
"('6.0',)",4909.87539744
"('5.0',)",5435.3644665
"('4.0',)",5672.84102841
"('3.0',)",6111.27656722
"('2.0',)",6289.7491924
"('1.0',)",6332.85519213
"('0.0',)",6666.49186424
"('7.0',)",5469.97180872
"('6.0',)",5618.6985539
"('5.0',)",5684.17224104
"('4.0',)",5948.57885314
"('3.0',)",6565.4058389
"('2.0',)",6623.89447304
"('1.0',)",6553.45226395
"('0.0',)",6624.27892657
"('7.0',)",4921.36645462
"('6.0',)",5428.32506538
"('5.0',)",5507.07907365
"('4.0',)",5827.52478773
"('3.0',)",6069.52532082
"('2.0',)",6249.14066379
"('1.0',)",6042.30957217
"('0.0',)",6380.47458013
"('7.0',)",4694.67923393
"('6.0',)",4828.01516785
"('5.0',)",5259.00326884
"('4.0',)",5766.15418138
"('3.0',)",5594.76984904
"('2.0',)",6044.17204548
"('1.0',)",6123.66855782
"('0.0',)",6350.24674468
"('7.0',)",4693.39184916
"('6.0',)",5003.40182653
"('5.0',)",5210.01684603
"('4.0',)",5346.73028644
"('3.0',)",5359.65375289
"('2.0',)",5712.07403821
"('1.0',)",5966.2311752
"('0.0',)",5902.35092505
"('7.0',)",4247.94303625
"('6.0',)",4559.79639223
"('5.0',)",5036.03847643
"('4.0',)",5639.53840654
"('3.0',)",5733.28742963
"('2.0',)",5911.25506913
"('1.0',)",6274.41245208
"('0.0',)",6601.66399227
"('7.0',)",4795.10948208
"('6.0',)",4801.41179252
"('5.0',)",5494.95277319
"('4.0',)",5797.17193838
"('3.0',)",5742.36398726
"('2.0',)",5946.46430233
"('1.0',)",5973.93107114
"('0.0',)",6156.79180612
"('7.0',)",4466.90399376
"('6.0',)",4943.79374331
"('5.0',)",5258.94021707
"('4.0',)",5638.35526738
"('3.0',)",5835.33797021
"('2.0',)",5724.81986791
"('1.0',)",6135.36124366
"('0.0',)",5944.45855189
"('7.0',)",4148.26382255
"('6.0',)",4572.88699043
"('5.0',)",5385.96551081
"('4.0',)",5798.63788554
"('3.0',)",6103.79066673
"('2.0',)",6275.32722191
"('1.0',)",6253.83487786
"('0.0',)",6222.55996598
"('7.0',)",4500.5682544
"('6.0',)",5146.52690278
"('5.0',)",5224.59295851
"('4.0',)",5428.58460677
"('3.0',)",5325.68484572
"('2.0',)",5387.65267299
"('1.0',)",5501.46965343
"('0.0',)",5517.43804644
"('7.0',)",3747.39643295
"('6.0',)",4161.19895647
"('5.0',)",4420.04001395
"('4.0',)",4618.08365355
"('3.0',)",4963.56257796
"('2.0',)",5344.70740383
"('1.0',)",5532.18764926
"('0.0',)",5525.23465448
"('7.0',)",4155.61045792
"('6.0',)",4648.68158458
"('5.0',)",4748.65700844
"('4.0',)",5051.99338537
"('3.0',)",5432.56327774
"('2.0',)",5953.22058403
"('1.0',)",6181.63912276
"('0.0',)",6410.56880459
"('7.0',)",4271.32464313
"('6.0',)",4884.68141959
"('5.0',)",5436.92987933
"('4.0',)",5831.81988145
"('3.0',)",6051.92529645
"('2.0',)",6263.82727979
"('1.0',)",5941.45108394
"('0.0',)",6147.19549443
"('7.0',)",4555.61866531
"('6.0',)",4941.98180705
"('5.0',)",5454.47393367
"('4.0',)",5807.65120708
"('3.0',)",5994.95248309
"('2.0',)",6150.44775312
"('1.0',)",6313.12040045
"('0.0',)",6328.19804569
"('7.0',)",4669.04187233
"('6.0',)",5291.093277
"('5.0',)",5463.2244654
"('4.0',)",5765.60117915
"('3.0',)",5965.56725364
"('2.0',)",6155.89838414
"('1.0',)",6230.25621084
"('0.0',)",6154.15747978
"('7.0',)",4696.13056016
"('6.0',)",5056.38092731
"('5.0',)",5450.72794515
"('4.0',)",5369.37261181
"('3.0',)",5518.57409986
"('2.0',)",5829.15182288
"('1.0',)",5595.69201199
"('0.0',)",5427.6406173
"('7.0',)",3891.09220027
"('6.0',)",4695.019204
"('5.0',)",5010.79197653
"('4.0',)",5500.70058048
"('3.0',)",6067.17345113
"('2.0',)",6387.03352471
"('1.0',)",6399.16401323
"('0.0',)",6204.08365376
"('7.0',)",4559.38416001
"('6.0',)",5074.14810866
"('5.0',)",5318.4473481
"('4.0',)",5059.01939078
"('3.0',)",5418.40312579
"('2.0',)",5532.63859987
"('1.0',)",5967.18727911
"('0.0',)",5873.77286694
"('7.0',)",4348.71907957
"('6.0',)",5289.43845827
"('5.0',)",5742.21859172
"('4.0',)",6175.86852509
"('3.0',)",6551.22380011
"('2.0',)",6663.35298604
"('1.0',)",6459.12106663
"('0.0',)",6438.70935059
"('7.0',)",4816.48677373
"('6.0',)",5012.90177424
"('5.0',)",5333.59798744
"('4.0',)",5722.71358302
"('3.0',)",5859.86015865
"('2.0',)",5906.81426297
"('1.0',)",5687.54094561
"('0.0',)",5900.53092726
"('7.0',)",4233.61269198
"('6.0',)",4981.25056753
"('5.0',)",5412.34377741
"('4.0',)",5738.45517011
"('3.0',)",6086.76511388
"('2.0',)",6306.49672088
"('1.0',)",6337.2494574
"('0.0',)",6454.00306697
"('7.0',)",4741.74759048
"('6.0',)",5601.22674202
"('5.0',)",5584.44025383
"('4.0',)",5804.68388024
"('3.0',)",5824.56904612
"('2.0',)",5853.84485876
"('1.0',)",5768.15650676
"('0.0',)",6130.13931306
"('7.0',)",4081.95227787
"('6.0',)",4698.087191
"('5.0',)",5447.82936054
"('4.0',)",5905.33606636
"('3.0',)",6000.32957344
"('2.0',)",6558.27397516
"('1.0',)",6586.37835367
"('0.0',)",6891.82500107
"('7.0',)",5268.29527813
"('6.0',)",5439.15000763
"('5.0',)",5869.33721649
"('4.0',)",6019.71151132
"('3.0',)",6606.27109359
"('2.0',)",6697.6077816
"('1.0',)",7032.72417936
"('0.0',)",7194.79083426
"('7.0',)",5527.55936043
"('6.0',)",5657.500747
"('5.0',)",5874.30328932
"('4.0',)",6007.19503852
"('3.0',)",6321.26643614
"('2.0',)",6266.55380756
"('1.0',)",6240.02351909
"('0.0',)",6369.3499429
"('7.0',)",4387.27783687
"('6.0',)",4634.5279838
"('5.0',)",5030.11053298
"('4.0',)",4942.55698423
"('3.0',)",5049.78231373
"('2.0',)",5419.46384233
"('1.0',)",5659.98000899
"('0.0',)",5803.2165083
"('7.0',)",3902.58976905
"('6.0',)",4095.77188525
"('5.0',)",4592.72277748
"('4.0',)",5074.76293024
"('3.0',)",5127.69640478
"('2.0',)",5635.59022276
"('1.0',)",6024.9432407
"('0.0',)",6128.65391333
"('7.0',)",4380.27984539
"('6.0',)",4891.15204182
"('5.0',)",5079.99596714
"('4.0',)",5445.47509109
"('3.0',)",5543.30927074
"('2.0',)",5728.58244136
"('1.0',)",5649.25375874
"('0.0',)",5350.75219147
"('7.0',)",3336.22583783
"('6.0',)",3981.31068193
"('5.0',)",4206.82705455
"('4.0',)",4686.88632596
"('3.0',)",4904.32487993
"('2.0',)",4875.26068412
"('1.0',)",5051.0533273
"('0.0',)",5244.9412226
"('7.0',)",3632.68753155
"('6.0',)",4114.57270051
"('5.0',)",4549.36881555
"('4.0',)",5196.71742961
"('3.0',)",5229.82633335
"('2.0',)",5622.24565369
"('1.0',)",5956.5927416
"('0.0',)",6038.45910346
"('7.0',)",4331.69001368
"('6.0',)",4842.83790277
"('5.0',)",5064.37261847
"('4.0',)",5575.88147706
"('3.0',)",5780.36499057
"('2.0',)",5861.02128918
"('1.0',)",5982.9725791
"('0.0',)",6119.3038466
"('7.0',)",4150.31068199
"('6.0',)",4395.38995061
"('5.0',)",5119.03404944
"('4.0',)",5669.24101016
"('3.0',)",5675.645319
"('2.0',)",5539.42578013
"('1.0',)",5885.48729042
"('0.0',)",5828.26163936
"('7.0',)",4029.77901966
"('6.0',)",4423.74192648
"('5.0',)",4758.54366555
"('4.0',)",4975.82021429
"('3.0',)",5697.32470985
"('2.0',)",5835.0516067
"('1.0',)",6138.35951655
"('0.0',)",6206.73551955
"('7.0',)",4701.60849076
"('6.0',)",5095.4779118
"('5.0',)",5345.2824642
"('4.0',)",5697.75031021
"('3.0',)",6045.39814135
"('2.0',)",6431.04576909
"('1.0',)",6501.28878072
"('0.0',)",6355.17022914
"('7.0',)",4567.542903
"('6.0',)",5036.81433401
"('5.0',)",5288.82782476
"('4.0',)",5570.77351481
"('3.0',)",5929.39441286
"('2.0',)",5969.2991138
"('1.0',)",6211.91276624
"('0.0',)",6150.32704614
"('7.0',)",4344.1148519
"('6.0',)",4550.05043062
"('5.0',)",5058.27313377
"('4.0',)",5169.40255294
"('3.0',)",5797.04281024
"('2.0',)",6140.7423859
"('1.0',)",6056.53150902
"('0.0',)",5956.89192384
"('7.0',)",4146.60164562
"('6.0',)",4582.51955351
"('5.0',)",4862.14133005
"('4.0',)",4992.17293181
"('3.0',)",5283.38294022
"('2.0',)",5894.39066361
"('1.0',)",6053.25845818
"('0.0',)",5831.57742147
"('7.0',)",4182.24423091
"('6.0',)",4426.56975771
"('5.0',)",4974.60512577
"('4.0',)",5299.36308294
"('3.0',)",5517.82984299
"('2.0',)",5737.59234873
"('1.0',)",6003.11932397
"('0.0',)",5700.62821656
"('7.0',)",3808.01883435
"('6.0',)",4275.53756434
"('5.0',)",4872.12287782
"('4.0',)",5585.52142065
"('3.0',)",6118.9107436
"('2.0',)",6128.3351421
"('1.0',)",6516.89473371
"('0.0',)",6404.8594922
"('7.0',)",4388.23980585
"('6.0',)",4278.9082446
"('5.0',)",4914.57531915
"('4.0',)",5089.67327542
"('3.0',)",5549.40578794
"('2.0',)",5798.41827143
"('1.0',)",5780.24016415
"('0.0',)",5745.1743248
"('7.0',)",3815.80158715
"('6.0',)",4441.54472794
"('5.0',)",4585.77315944
"('4.0',)",5084.14064158
"('3.0',)",5329.39935925
"('2.0',)",5812.10616506
"('1.0',)",6076.27056975
"('0.0',)",6438.66606009
"('7.0',)",4717.826122
"('6.0',)",5709.52227328
"('5.0',)",6146.43304534
"('4.0',)",6166.12315014
"('3.0',)",6156.25262066
"('2.0',)",6374.74778567
"('1.0',)",6564.53925961
"('0.0',)",7125.36753641
"('7.0',)",5529.22662295
"('6.0',)",5853.63542148
"('5.0',)",6046.9210984
"('4.0',)",5949.91574212
"('3.0',)",6226.34210547
"('2.0',)",6395.73491581
"('1.0',)",6350.83322986
"('0.0',)",5797.50174231
"('7.0',)",3920.37642715
"('6.0',)",4745.76532118
"('5.0',)",5171.84307823
"('4.0',)",5288.78644561
"('3.0',)",5591.11515561
"('2.0',)",6152.42089545
"('1.0',)",6296.03583967
"('0.0',)",6345.52273052
"('7.0',)",4706.22251332
"('6.0',)",5357.6806792
"('5.0',)",5556.09817035
"('4.0',)",6060.14646174
"('3.0',)",6307.14309329
"('2.0',)",6488.16872023
"('1.0',)",6571.24504042
"('0.0',)",6341.2550982
"('7.0',)",4570.34490566
"('6.0',)",5064.59966143
"('5.0',)",5659.02656822
"('4.0',)",6263.92334441
