Time,Demand
"('7.0',)",4486.69932627
"('6.0',)",4765.34623528
"('5.0',)",5222.69445412
"('4.0',)",5378.60841536
"('3.0',)",5832.04658104
"('2.0',)",6142.77296443
"('1.0',)",6069.36084066
"('0.0',)",6353.65533051
"('7.0',)",4568.34657935
"('6.0',)",4677.1740727
"('5.0',)",4978.87979841
"('4.0',)",5026.21901711
"('3.0',)",5508.4391978
"('2.0',)",5955.09824056
"('1.0',)",6080.56208357
"('0.0',)",6388.59671183
"('7.0',)",4668.05492097
"('6.0',)",5283.48990348
"('5.0',)",5733.86607066
"('4.0',)",6019.060337
"('3.0',)",6721.56655992
"('2.0',)",6564.20037347
"('1.0',)",6515.95861558
"('0.0',)",6621.18438272
"('7.0',)",5528.20794549
"('6.0',)",5333.00302202
"('5.0',)",5591.57988292
"('4.0',)",5733.20019773
"('3.0',)",5998.34715932
"('2.0',)",6160.06083564
"('1.0',)",6286.18819433
"('0.0',)",6292.64713921
"('7.0',)",4330.29373246
"('6.0',)",4682.86229371
"('5.0',)",4806.74411394
"('4.0',)",5048.45594533
"('3.0',)",5673.45656329
"('2.0',)",5859.54922657
"('1.0',)",6160.08683545
"('0.0',)",6081.60571039
"('7.0',)",4307.12063985
"('6.0',)",4585.44152984
"('5.0',)",5066.69868955
"('4.0',)",5564.94227957
"('3.0',)",5592.99652615
"('2.0',)",5857.91491984
"('1.0',)",5959.06869022
"('0.0',)",6014.15302803
"('7.0',)",3867.79220818
"('6.0',)",4253.00233414
"('5.0',)",4168.10129261
"('4.0',)",4857.94176888
"('3.0',)",5172.26943008
"('2.0',)",5692.59709857
"('1.0',)",5560.55997398
"('0.0',)",5928.55343161
"('7.0',)",4530.03493115
"('6.0',)",4907.9084916
"('5.0',)",4978.28102744
"('4.0',)",5286.29188598
"('3.0',)",5554.80011774
"('2.0',)",5903.48327298
"('1.0',)",6074.00334045
"('0.0',)",6368.70555809
"('7.0',)",4511.60702979
"('6.0',)",4925.92362565
"('5.0',)",5199.19751209
"('4.0',)",5685.47534215
"('3.0',)",5916.14555955
"('2.0',)",6434.27549388
"('1.0',)",6595.00472883
"('0.0',)",6441.57759206
"('7.0',)",4704.45497753
"('6.0',)",5008.12016099
"('5.0',)",5424.10784363
"('4.0',)",5534.84481584
"('3.0',)",6091.34669291
"('2.0',)",6142.53409649
"('1.0',)",6386.18677391
"('0.0',)",6299.42033086
"('7.0',)",4654.93311711
"('6.0',)",4786.92064017
"('5.0',)",5010.90543616
