Time,Demand
"('7.0',)",4802.51936759
"('6.0',)",5386.8357524
"('5.0',)",5510.72579553
"('4.0',)",5944.03464637
"('3.0',)",6178.65113739
"('2.0',)",6457.12634749
"('1.0',)",6646.60373814
"('0.0',)",6782.63813392
"('7.0',)",5009.02231094
"('6.0',)",5650.33899725
"('5.0',)",5821.15944632
"('4.0',)",5767.65645498
"('3.0',)",5976.8746537
"('2.0',)",5953.52508131
"('1.0',)",6198.41262084
"('0.0',)",6352.10666683
"('7.0',)",4771.92471262
"('6.0',)",4671.42807936
"('5.0',)",4964.84788904
"('4.0',)",5444.01758674
"('3.0',)",6007.53921762
"('2.0',)",6274.42585859
"('1.0',)",6330.28842274
"('0.0',)",6846.00969049
"('7.0',)",5012.5361077
"('6.0',)",5700.50088853
"('5.0',)",5863.8431107
"('4.0',)",6297.70854342
"('3.0',)",6304.42928083
"('2.0',)",6340.28037063
"('1.0',)",6354.32005346
"('0.0',)",6160.94832266
"('7.0',)",4531.55302275
"('6.0',)",5199.11052351
"('5.0',)",5345.00939056
"('4.0',)",5551.26305501
"('3.0',)",5923.90438397
"('2.0',)",6063.94556632
"('1.0',)",6268.79804368
"('0.0',)",6309.45485233
"('7.0',)",4667.73385452
"('6.0',)",5057.34876599
"('5.0',)",5417.67681852
"('4.0',)",5742.01851515
"('3.0',)",6000.83668524
"('2.0',)",6154.54509216
"('1.0',)",6534.61328161
"('0.0',)",6486.67613804
"('7.0',)",4917.12355475
"('6.0',)",5441.70254587
"('5.0',)",6086.04230838
"('4.0',)",6337.50213199
"('3.0',)",6623.40948715
"('2.0',)",6941.69741452
"('1.0',)",6937.28918927
"('0.0',)",6956.97677442
"('7.0',)",5221.97485614
"('6.0',)",5662.89277326
"('5.0',)",6035.36564023
"('4.0',)",6267.29107783
"('3.0',)",6551.4483756
"('2.0',)",6798.76264828
"('1.0',)",7031.64454502
"('0.0',)",6973.879354
"('7.0',)",5196.71843616
"('6.0',)",5378.04003656
"('5.0',)",5481.18169873
"('4.0',)",6529.50805908
"('3.0',)",6721.84209331
"('2.0',)",6979.92299952
"('1.0',)",7148.25396962
"('0.0',)",7108.74766332
"('7.0',)",5235.54361848
"('6.0',)",5667.9895125
"('5.0',)",5826.90170267
"('4.0',)",5963.32705436
"('3.0',)",5913.45614188
"('2.0',)",6204.87549489
"('1.0',)",6207.18988641
"('0.0',)",6281.99586096
"('7.0',)",4259.95120641
"('6.0',)",4790.36867025
"('5.0',)",5455.40652195
"('4.0',)",5701.21437109
"('3.0',)",5929.35459411
"('2.0',)",6256.0615592
"('1.0',)",6419.90836656
"('0.0',)",6258.29229659
"('7.0',)",4500.52774904
"('6.0',)",5024.67143339
"('5.0',)",5495.61811746
"('4.0',)",5539.02247964
"('3.0',)",5726.31486026
"('2.0',)",5749.86875033
"('1.0',)",5896.06257398
"('0.0',)",6085.74393915
"('7.0',)",4437.46946637
"('6.0',)",5074.86969537
"('5.0',)",5626.74031252
"('4.0',)",5817.32918201
"('3.0',)",6042.680393
"('2.0',)",6065.90782217
"('1.0',)",6176.0991615
"('0.0',)",6340.54878414
"('7.0',)",4540.24410081
"('6.0',)",5062.48837168
"('5.0',)",5311.50257047
"('4.0',)",5771.38112365
"('3.0',)",6085.31417933
"('2.0',)",6381.46565197
"('1.0',)",6519.66153159
"('0.0',)",6972.59363873
"('7.0',)",5055.23705227
"('6.0',)",5742.20315274
"('5.0',)",6014.35607013
"('4.0',)",6240.11269813
"('3.0',)",6362.07873775
"('2.0',)",6372.24036749
"('1.0',)",6472.99852794
"('0.0',)",6443.27404622
"('7.0',)",4664.74161338
"('6.0',)",5145.04339355
"('5.0',)",5608.45180667
"('4.0',)",5925.78779785
"('3.0',)",6031.29957785
"('2.0',)",6433.67092164
"('1.0',)",6487.69367313
"('0.0',)",6590.41483716
"('7.0',)",5001.6594332
"('6.0',)",5189.6914053
"('5.0',)",5546.24007914
"('4.0',)",5856.94957958
"('3.0',)",6037.17582223
"('2.0',)",6274.03446332
"('1.0',)",6549.02940959
"('0.0',)",6658.60570372
"('7.0',)",4918.70187293
"('6.0',)",5560.42102681
"('5.0',)",5598.19360139
"('4.0',)",6036.29938628
"('3.0',)",6546.66306983
"('2.0',)",6538.77015881
"('1.0',)",6873.95489381
"('0.0',)",6967.47705717
"('7.0',)",5284.71771352
"('6.0',)",5315.00179972
"('5.0',)",5726.36780291
"('4.0',)",6239.0747858
"('3.0',)",6627.75587612
"('2.0',)",7028.79699948
"('1.0',)",6710.0638799
"('0.0',)",6572.28478537
"('7.0',)",4923.01285075
"('6.0',)",5277.06261254
"('5.0',)",5853.39265627
"('4.0',)",6076.98335431
"('3.0',)",6265.8065688
"('2.0',)",6830.33416261
"('1.0',)",6557.88078643
"('0.0',)",6448.7285908
"('7.0',)",4527.66868355
"('6.0',)",4842.54964524
"('5.0',)",5304.21741758
"('4.0',)",5328.80719442
"('3.0',)",5420.1183395
"('2.0',)",6051.18616006
"('1.0',)",6395.5856186
"('0.0',)",6440.68010041
"('7.0',)",4832.3091924
"('6.0',)",5482.72287893
"('5.0',)",5844.89114984
"('4.0',)",6029.91892794
"('3.0',)",6257.41887412
"('2.0',)",6326.54106803
"('1.0',)",6403.34714533
"('0.0',)",6472.73316117
"('7.0',)",5271.66166196
"('6.0',)",5737.79010708
"('5.0',)",5814.33737254
"('4.0',)",6051.32264127
"('3.0',)",6203.44950645
"('2.0',)",6478.67650041
"('1.0',)",6978.46541102
"('0.0',)",6710.37100893
"('7.0',)",4548.45105271
"('6.0',)",5108.4588311
"('5.0',)",5496.37085468
"('4.0',)",5770.09967634
"('3.0',)",5907.70972593
"('2.0',)",6191.19691457
"('1.0',)",6246.96686522
"('0.0',)",6226.69277753
"('7.0',)",4551.24779425
"('6.0',)",4915.59222145
"('5.0',)",5126.81272636
"('4.0',)",5170.31492796
"('3.0',)",5180.12029466
"('2.0',)",5352.82862942
"('1.0',)",5962.1614918
"('0.0',)",5982.52905609
"('7.0',)",4130.81102402
"('6.0',)",4905.60027344
"('5.0',)",5066.61361032
"('4.0',)",5707.59324775
"('3.0',)",5903.06220532
"('2.0',)",6272.80897749
"('1.0',)",6388.92166281
"('0.0',)",6685.11390199
"('7.0',)",5015.50239782
"('6.0',)",5286.04129278
"('5.0',)",5453.98737835
"('4.0',)",5761.03282462
"('3.0',)",6036.73247393
"('2.0',)",6222.77137834
"('1.0',)",6289.09006313
"('0.0',)",6197.74032806
"('7.0',)",4289.57633657
"('6.0',)",4690.55519086
"('5.0',)",5109.34516987
"('4.0',)",5530.62196618
"('3.0',)",5917.64309758
"('2.0',)",6381.13440809
"('1.0',)",6786.51302298
"('0.0',)",7111.40530594
"('7.0',)",5539.39139339
"('6.0',)",5802.69451123
"('5.0',)",6090.68506816
"('4.0',)",6295.10584885
"('3.0',)",6780.4285248
"('2.0',)",6850.87617292
"('1.0',)",7018.77048317
"('0.0',)",6966.34725977
"('7.0',)",5228.97884903
"('6.0',)",5777.55627197
"('5.0',)",6023.73655349
"('4.0',)",6402.16347807
"('3.0',)",6603.49176344
"('2.0',)",6967.51159644
"('1.0',)",6902.0694351
"('0.0',)",6734.54031372
"('7.0',)",5143.30551408
"('6.0',)",5651.94358685
"('5.0',)",6129.73356603
"('4.0',)",6607.95038581
"('3.0',)",6350.05687542
"('2.0',)",6183.2239146
"('1.0',)",6223.27468813
"('0.0',)",6424.09407179
"('7.0',)",4692.00079941
"('6.0',)",4847.40598663
"('5.0',)",4982.1358531
"('4.0',)",5532.33989468
"('3.0',)",5532.04931046
"('2.0',)",5843.00756623
"('1.0',)",5710.35557839
"('0.0',)",6061.17737757
"('7.0',)",4626.9875707
