Time,Demand
"('7.0',)",4652.23683319
"('6.0',)",5066.74385942
"('5.0',)",4923.37318213
"('4.0',)",5112.97181708
"('3.0',)",5509.42330326
"('2.0',)",5505.83623936
"('1.0',)",5613.12221115
"('0.0',)",5190.81611394
"('7.0',)",3380.84572853
"('6.0',)",3786.12918594
"('5.0',)",4148.45458289
"('4.0',)",4781.08190105
"('3.0',)",4981.36581326
"('2.0',)",4922.28283288
"('1.0',)",4952.25858412
"('0.0',)",5000.22505516
"('7.0',)",3290.69036303
"('6.0',)",3837.59495096
"('5.0',)",4441.33196794
"('4.0',)",4924.37848364
"('3.0',)",5149.17342393
"('2.0',)",4953.4163596
"('1.0',)",5440.76425648
"('0.0',)",5624.35167144
"('7.0',)",4069.95814719
"('6.0',)",4753.11633163
"('5.0',)",5293.95906979
"('4.0',)",5434.01602299
"('3.0',)",5515.21515751
"('2.0',)",5764.96481415
"('1.0',)",5641.96485955
"('0.0',)",5656.30991017
"('7.0',)",3540.06089506
"('6.0',)",3857.10169924
"('5.0',)",4332.79597768
"('4.0',)",5115.38194786
"('3.0',)",5331.73878828
"('2.0',)",5508.33602372
"('1.0',)",5509.92674902
"('0.0',)",5678.65698531
"('7.0',)",4055.35812647
"('6.0',)",4192.71307333
"('5.0',)",4968.88123643
"('4.0',)",5462.11004653
"('3.0',)",5961.06787207
"('2.0',)",6324.30542408
"('1.0',)",6464.34286354
"('0.0',)",6527.23735091
"('7.0',)",4662.97883087
"('6.0',)",5272.64088226
"('5.0',)",5303.14170801
"('4.0',)",5815.52425592
"('3.0',)",5843.46818623
"('2.0',)",5769.34442163
"('1.0',)",5642.03270882
"('0.0',)",5860.15926541
"('7.0',)",4110.40228669
"('6.0',)",4772.75787508
"('5.0',)",5422.84442728
"('4.0',)",5821.85907861
"('3.0',)",5936.54431049
"('2.0',)",5951.96573497
"('1.0',)",6216.41673091
"('0.0',)",6093.92007587
"('7.0',)",4168.27711416
"('6.0',)",4700.16284833
"('5.0',)",5067.07191297
"('4.0',)",5482.66317768
"('3.0',)",5381.31901919
"('2.0',)",5637.40534135
"('1.0',)",6097.11907587
"('0.0',)",5808.85475028
"('7.0',)",4283.88064114
"('6.0',)",4514.01452267
"('5.0',)",4841.69255587
"('4.0',)",5156.90876757
"('3.0',)",5198.4759697
"('2.0',)",5428.18587353
"('1.0',)",5837.80011249
"('0.0',)",5907.60409785
"('7.0',)",3905.35600608
"('6.0',)",4325.10939502
