Time,Demand
"('7.0',)",4868.99586478
"('6.0',)",5415.9302891
"('5.0',)",6045.56259761
"('4.0',)",6406.60997038
"('3.0',)",6754.12766416
"('2.0',)",7024.29533441
"('1.0',)",6616.22188634
"('0.0',)",6600.89868677
"('7.0',)",4972.91464964
"('6.0',)",5318.1604124
"('5.0',)",5369.7707845
"('4.0',)",5710.89699286
"('3.0',)",6096.42681071
"('2.0',)",6272.96136492
"('1.0',)",6397.58105435
"('0.0',)",6411.74900279
"('7.0',)",4814.02578132
"('6.0',)",5475.54723115
"('5.0',)",6204.58797096
"('4.0',)",6127.78027804
"('3.0',)",6335.48180769
"('2.0',)",6214.40073829
"('1.0',)",6191.015348
"('0.0',)",6565.29975256
"('7.0',)",5458.01164913
"('6.0',)",5495.59778488
"('5.0',)",5946.40719452
"('4.0',)",6033.9855245
"('3.0',)",6150.91627462
"('2.0',)",6324.63515866
"('1.0',)",6449.29673057
"('0.0',)",6402.06427249
"('7.0',)",4294.86942675
"('6.0',)",4856.77707039
"('5.0',)",5038.48951001
"('4.0',)",5397.09925647
"('3.0',)",5778.68415114
"('2.0',)",6123.55945527
"('1.0',)",6133.75231742
"('0.0',)",6385.35376242
"('7.0',)",4402.37873275
"('6.0',)",4974.02110468
"('5.0',)",5460.77315114
"('4.0',)",5706.24859368
"('3.0',)",5695.14329989
"('2.0',)",5384.75517818
"('1.0',)",5840.9329924
"('0.0',)",5606.04053433
"('7.0',)",4197.88508282
"('6.0',)",4321.46070444
"('5.0',)",4647.53753732
"('4.0',)",4667.94387128
"('3.0',)",5238.20934873
"('2.0',)",5819.02635793
"('1.0',)",6318.74216741
"('0.0',)",6347.42623336
"('7.0',)",4458.48314964
"('6.0',)",4787.12868572
"('5.0',)",5096.00194279
"('4.0',)",5752.75466102
"('3.0',)",5825.06753543
"('2.0',)",6175.99022426
"('1.0',)",6215.8919144
"('0.0',)",6086.42373358
"('7.0',)",4259.25658171
"('6.0',)",4398.62958082
"('5.0',)",4690.10099684
"('4.0',)",5440.71725348
"('3.0',)",5484.99717363
"('2.0',)",5731.65758531
"('1.0',)",5790.9505367
"('0.0',)",5812.33396218
"('7.0',)",3869.47835429
"('6.0',)",4124.78201152
"('5.0',)",4645.4952535
"('4.0',)",4790.68135926
"('3.0',)",4954.43263315
"('2.0',)",5128.4322265
"('1.0',)",5579.31344901
"('0.0',)",6101.56189454
"('7.0',)",4141.3467007
"('6.0',)",4567.53525667
"('5.0',)",5280.54385313
"('4.0',)",5593.78130349
"('3.0',)",5387.79548097
"('2.0',)",5839.69668717
"('1.0',)",5434.58968518
"('0.0',)",5077.77539877
"('7.0',)",3299.61754164
"('6.0',)",3898.21179022
"('5.0',)",4263.07036135
"('4.0',)",5009.12165992
"('3.0',)",5190.25336457
"('2.0',)",5882.2630476
"('1.0',)",5570.01306075
"('0.0',)",5632.57676952
"('7.0',)",4357.29428447
"('6.0',)",4944.56238225
"('5.0',)",5137.35431686
"('4.0',)",5381.60719062
"('3.0',)",5616.4372896
"('2.0',)",5770.43904597
"('1.0',)",5862.31485538
"('0.0',)",6112.9958608
"('7.0',)",4500.90412957
"('6.0',)",5077.93007438
"('5.0',)",5260.62514404
"('4.0',)",5437.09482464
"('3.0',)",5538.11317458
"('2.0',)",5629.41006677
"('1.0',)",5660.38401557
"('0.0',)",5562.8851142
"('7.0',)",3831.74085562
"('6.0',)",4197.60946732
"('5.0',)",4553.96348803
"('4.0',)",4668.93595359
"('3.0',)",4853.82208984
"('2.0',)",4939.39873694
"('1.0',)",4900.68262992
"('0.0',)",5107.39724905
"('7.0',)",3338.84950193
"('6.0',)",3725.30460334
"('5.0',)",4217.1694351
"('4.0',)",4661.1860655
"('3.0',)",5346.13972339
"('2.0',)",5903.93085352
"('1.0',)",6064.89966194
"('0.0',)",6230.8674299
"('7.0',)",4500.88822411
"('6.0',)",4898.10004478
"('5.0',)",5445.22360754
"('4.0',)",5780.08582365
"('3.0',)",5959.03895966
"('2.0',)",6112.09592777
"('1.0',)",6167.2722958
"('0.0',)",6505.41254945
"('7.0',)",4722.04995898
"('6.0',)",5127.8755112
"('5.0',)",5485.93345712
"('4.0',)",5914.24853342
"('3.0',)",6053.11877274
"('2.0',)",6317.63272989
"('1.0',)",6590.30524726
"('0.0',)",6551.55428434
"('7.0',)",4503.78714571
"('6.0',)",5053.99976561
"('5.0',)",5138.18709805
"('4.0',)",5548.97122401
"('3.0',)",5686.55057198
"('2.0',)",6207.02431866
"('1.0',)",6383.17630603
"('0.0',)",6713.55160671
"('7.0',)",4884.1846326
"('6.0',)",5315.6182443
"('5.0',)",5624.65716721
"('4.0',)",5729.62314343
"('3.0',)",6033.42550795
"('2.0',)",6231.70264529
"('1.0',)",6113.70099082
"('0.0',)",6155.05917605
"('7.0',)",3966.18584184
"('6.0',)",4272.62677211
"('5.0',)",4635.37398583
"('4.0',)",5125.61901665
"('3.0',)",5255.61219198
"('2.0',)",5569.6562677
"('1.0',)",5819.94371953
"('0.0',)",5799.31569345
"('7.0',)",4151.47928467
"('6.0',)",4738.17807935
"('5.0',)",5256.19153237
"('4.0',)",5833.30481925
"('3.0',)",6002.33530677
"('2.0',)",6045.39853715
"('1.0',)",6160.27304206
"('0.0',)",6069.93442852
"('7.0',)",4292.06052148
"('6.0',)",4897.27650827
"('5.0',)",5579.81203018
"('4.0',)",5815.43331131
"('3.0',)",5903.20183265
"('2.0',)",6205.34616085
"('1.0',)",6481.44145769
"('0.0',)",6406.85559133
"('7.0',)",4824.50365603
"('6.0',)",5191.53368798
"('5.0',)",5516.78895795
"('4.0',)",5558.79774076
"('3.0',)",6073.81040708
"('2.0',)",6107.57042825
"('1.0',)",6339.64641136
"('0.0',)",6285.15723585
"('7.0',)",4713.75866545
"('6.0',)",5110.67051108
"('5.0',)",5516.41772141
"('4.0',)",5880.196932
"('3.0',)",6329.34467918
"('2.0',)",6584.04989982
"('1.0',)",6566.97774327
"('0.0',)",6285.10541098
"('7.0',)",4438.2846222
"('6.0',)",4750.83798951
"('5.0',)",5065.15235128
"('4.0',)",5752.61801641
"('3.0',)",6148.87199292
"('2.0',)",6061.56983622
"('1.0',)",6173.22697241
"('0.0',)",6252.78520399
"('7.0',)",4149.21535615
"('6.0',)",4621.3920386
"('5.0',)",4990.11142233
"('4.0',)",5588.41366348
"('3.0',)",5809.05368912
"('2.0',)",5528.48517249
"('1.0',)",5540.9120422
"('0.0',)",5512.25726443
"('7.0',)",4252.47502297
"('6.0',)",4972.95960224
"('5.0',)",5318.45966684
"('4.0',)",5828.78236077
"('3.0',)",6131.92923972
"('2.0',)",6289.30748421
"('1.0',)",6523.43390484
"('0.0',)",6530.3256614
"('7.0',)",4710.33834669
"('6.0',)",5070.11959096
"('5.0',)",5545.6702514
"('4.0',)",5693.31194761
"('3.0',)",5903.78471929
"('2.0',)",6072.21715525
"('1.0',)",6249.46485692
"('0.0',)",6111.02639412
"('7.0',)",4098.15972957
"('6.0',)",4206.78669364
"('5.0',)",4217.05399155
"('4.0',)",4685.61042407
"('3.0',)",5301.61741328
"('2.0',)",5697.51346738
"('1.0',)",5699.57697476
"('0.0',)",5982.16477873
"('7.0',)",4301.20068813
"('6.0',)",4658.91665121
"('5.0',)",4928.56395007
"('4.0',)",5730.09169998
"('3.0',)",6100.00616949
"('2.0',)",6151.65450335
"('1.0',)",6204.76052355
"('0.0',)",6263.87682208
"('7.0',)",4600.76943895
"('6.0',)",5044.65728715
"('5.0',)",5521.71580657
"('4.0',)",6025.63138229
"('3.0',)",6473.01860767
"('2.0',)",6730.86374585
"('1.0',)",6560.11957241
"('0.0',)",6673.96262734
"('7.0',)",4961.25089242
"('6.0',)",5446.34355599
"('5.0',)",5937.52896648
"('4.0',)",6128.55231408
"('3.0',)",6286.44806627
"('2.0',)",6240.12459402
"('1.0',)",6385.17404267
"('0.0',)",6377.11801456
"('7.0',)",4679.43774157
"('6.0',)",4949.2796312
"('5.0',)",5498.95187252
"('4.0',)",5837.39572556
"('3.0',)",5902.95334274
"('2.0',)",5998.76134869
"('1.0',)",5827.89751278
"('0.0',)",5655.99401616
"('7.0',)",4147.40190359
"('6.0',)",4708.70695421
"('5.0',)",5085.27752495
"('4.0',)",5263.96721669
"('3.0',)",5520.81668393
"('2.0',)",5713.15909469
"('1.0',)",5895.20342612
"('0.0',)",5643.02448106
"('7.0',)",3769.22149081
"('6.0',)",3987.11761046
"('5.0',)",4081.89093346
"('4.0',)",4659.25663631
"('3.0',)",5133.05025817
"('2.0',)",5826.01291329
"('1.0',)",5974.48514733
"('0.0',)",5970.69970987
"('7.0',)",3783.28384234
"('6.0',)",4197.89831251
"('5.0',)",4632.64748044
"('4.0',)",5290.08891243
"('3.0',)",6026.20859166
"('2.0',)",6433.4877848
"('1.0',)",6424.66821452
"('0.0',)",6455.51833422
"('7.0',)",4809.23951868
"('6.0',)",5140.67107927
"('5.0',)",5648.91372855
"('4.0',)",5970.79647503
"('3.0',)",6191.09619559
"('2.0',)",6301.61271984
"('1.0',)",6007.66671948
"('0.0',)",6034.29730748
"('7.0',)",4040.49562196
"('6.0',)",4361.04940943
"('5.0',)",4488.03174766
"('4.0',)",4802.07825547
"('3.0',)",5204.27743272
"('2.0',)",5539.58024964
"('1.0',)",5641.91904652
"('0.0',)",5786.71892412
"('7.0',)",4193.48628501
"('6.0',)",4609.32233295
"('5.0',)",4978.18950309
"('4.0',)",4978.71191246
"('3.0',)",5108.24639414
"('2.0',)",5099.55644795
"('1.0',)",5228.26698886
"('0.0',)",5144.06168852
"('7.0',)",3369.05748546
"('6.0',)",3510.68587208
"('5.0',)",4077.72949745
"('4.0',)",4581.36730657
"('3.0',)",4828.49678471
"('2.0',)",4914.25060852
"('1.0',)",4976.55112084
"('0.0',)",5295.90872074
"('7.0',)",3707.24785525
"('6.0',)",4272.54720286
"('5.0',)",4492.15308698
"('4.0',)",5099.65527628
"('3.0',)",5539.63455246
"('2.0',)",5592.32602622
"('1.0',)",5961.1307059
"('0.0',)",5995.48488681
"('7.0',)",4262.01476831
"('6.0',)",4911.93819341
"('5.0',)",5380.38866571
"('4.0',)",5706.80179391
"('3.0',)",5915.36039854
"('2.0',)",6107.35032629
"('1.0',)",6389.5577978
"('0.0',)",6387.87638243
"('7.0',)",4725.49497747
"('6.0',)",5095.38485865
"('5.0',)",5258.3368169
"('4.0',)",5235.46636335
"('3.0',)",5299.88095023
"('2.0',)",5737.47023964
"('1.0',)",5806.56169901
"('0.0',)",5659.99159552
"('7.0',)",4144.46842788
"('6.0',)",4741.52591458
"('5.0',)",5248.49450327
"('4.0',)",5708.17698575
"('3.0',)",6306.22815775
"('2.0',)",6254.60013035
"('1.0',)",6147.99815198
"('0.0',)",6404.40755927
"('7.0',)",4105.10332758
"('6.0',)",4707.69411166
"('5.0',)",5107.75220256
"('4.0',)",5176.90737537
"('3.0',)",5543.42848757
"('2.0',)",5662.09473769
"('1.0',)",5934.04189923
"('0.0',)",5999.93622627
"('7.0',)",4254.19090385
"('6.0',)",4814.94183074
"('5.0',)",5334.92288825
"('4.0',)",5610.41467962
"('3.0',)",5887.16068768
"('2.0',)",5772.73069668
"('1.0',)",5840.23905653
"('0.0',)",5984.89893759
"('7.0',)",4243.51914017
"('6.0',)",4712.29377873
"('5.0',)",5072.75970159
"('4.0',)",5388.43520566
"('3.0',)",5574.07521579
"('2.0',)",5643.90270639
"('1.0',)",5838.21688119
"('0.0',)",6278.19268689
"('7.0',)",4207.96465131
"('6.0',)",4496.39833272
"('5.0',)",4973.85178618
"('4.0',)",5644.19865973
"('3.0',)",6067.28916933
"('2.0',)",6210.29500251
"('1.0',)",6412.34004559
"('0.0',)",6324.30239965
"('7.0',)",4606.86746228
"('6.0',)",5175.55586926
"('5.0',)",5460.25309431
"('4.0',)",5879.88101045
"('3.0',)",6038.94979796
"('2.0',)",6263.82064471
"('1.0',)",6496.81372471
"('0.0',)",6973.25584812
"('7.0',)",5494.75038615
"('6.0',)",5917.65200448
"('5.0',)",6324.29544952
"('4.0',)",6560.04517816
"('3.0',)",6441.48397846
"('2.0',)",6629.59096134
"('1.0',)",6513.03081298
"('0.0',)",6627.28021013
"('7.0',)",4807.40141093
"('6.0',)",5156.72877765
"('5.0',)",5649.35834486
"('4.0',)",6000.77568873
"('3.0',)",6113.93918467
"('2.0',)",6260.91014687
"('1.0',)",5851.88049716
"('0.0',)",5652.67000748
"('7.0',)",4260.63164401
"('6.0',)",4907.0834074
"('5.0',)",5460.99330811
"('4.0',)",5884.68325665
"('3.0',)",6021.91179111
"('2.0',)",5994.64358461
"('1.0',)",6321.92795673
"('0.0',)",6324.13704005
"('7.0',)",4383.00800017
"('6.0',)",4913.73056409
"('5.0',)",5443.04344783
"('4.0',)",5763.60437607
"('3.0',)",6206.35662562
"('2.0',)",6364.72394294
"('1.0',)",6571.67883078
"('0.0',)",6524.92373641
"('7.0',)",4816.1350876
"('6.0',)",4961.57563431
"('5.0',)",5478.94337902
"('4.0',)",5837.11913145
"('3.0',)",6088.64518829
"('2.0',)",5562.08654953
"('1.0',)",5574.92142383
"('0.0',)",5466.26484591
"('7.0',)",3864.89934456
"('6.0',)",4532.33568285
"('5.0',)",4925.18636738
"('4.0',)",5200.41601521
"('3.0',)",5513.64657776
"('2.0',)",5516.49836734
"('1.0',)",5963.2972679
"('0.0',)",6357.03450165
"('7.0',)",4665.54311084
"('6.0',)",5125.00994014
"('5.0',)",5734.03066018
"('4.0',)",5955.5067306
"('3.0',)",6386.9793463
"('2.0',)",6374.3829191
"('1.0',)",6399.0969811
"('0.0',)",6399.49750483
"('7.0',)",4400.40094501
"('6.0',)",4215.56240222
"('5.0',)",4592.96529059
"('4.0',)",5205.68983112
"('3.0',)",5313.52531732
"('2.0',)",5611.4640328
"('1.0',)",5854.74921574
"('0.0',)",5614.92128468
"('7.0',)",3734.18900418
"('6.0',)",4340.27690744
"('5.0',)",4598.74767697
"('4.0',)",4737.25071629
"('3.0',)",5212.01794785
"('2.0',)",5833.7250823
"('1.0',)",6140.57146826
"('0.0',)",6378.14587215
"('7.0',)",4715.28048753
"('6.0',)",5075.39181315
"('5.0',)",5425.29525534
"('4.0',)",5359.47668891
"('3.0',)",5346.94279383
"('2.0',)",5868.22660073
"('1.0',)",6014.1416953
"('0.0',)",5982.96719452
"('7.0',)",4267.41905384
"('6.0',)",4721.0080311
"('5.0',)",4987.88322318
"('4.0',)",5071.03859261
"('3.0',)",5521.29074681
"('2.0',)",5476.08278679
"('1.0',)",5615.27445194
"('0.0',)",5713.17985186
"('7.0',)",4155.79992442
"('6.0',)",4835.32025371
"('5.0',)",5397.64760076
"('4.0',)",5574.02317943
"('3.0',)",5989.10353977
"('2.0',)",6243.6656782
"('1.0',)",6312.58325604
"('0.0',)",6049.94089094
"('7.0',)",4163.36272204
"('6.0',)",4508.70665557
"('5.0',)",5196.13843856
"('4.0',)",5577.02078728
"('3.0',)",5810.14001766
"('2.0',)",5990.26282563
"('1.0',)",5804.74381759
"('0.0',)",5698.28542505
"('7.0',)",4332.82196621
"('6.0',)",4945.33790988
"('5.0',)",5571.37197045
"('4.0',)",5620.55848206
"('3.0',)",6003.62622679
"('2.0',)",6240.07641544
"('1.0',)",6283.71281166
"('0.0',)",6461.55518917
"('7.0',)",4516.20140259
"('6.0',)",4957.66668364
"('5.0',)",5118.55068571
"('4.0',)",5677.99803716
"('3.0',)",5953.26087734
"('2.0',)",6166.0798967
"('1.0',)",5959.33698017
"('0.0',)",6046.18743879
"('7.0',)",4446.23887417
"('6.0',)",4748.72931244
"('5.0',)",5134.55518953
"('4.0',)",5390.82649268
"('3.0',)",5830.00984607
"('2.0',)",6121.63952063
"('1.0',)",6509.72038473
"('0.0',)",6734.14174906
"('7.0',)",5175.53619359
"('6.0',)",5435.06199997
"('5.0',)",5828.54136178
"('4.0',)",5875.09192937
