Time,Demand
"('7.0',)",4873.1526622
"('6.0',)",5297.15578889
"('5.0',)",5736.20451097
"('4.0',)",5852.40010121
"('3.0',)",6168.6708525
"('2.0',)",6219.87558756
"('1.0',)",6063.99217687
"('0.0',)",6314.99933152
"('7.0',)",4560.66889981
"('6.0',)",4829.94190279
"('5.0',)",5284.58311399
"('4.0',)",6163.73133945
"('3.0',)",6389.98964443
"('2.0',)",7079.65695534
"('1.0',)",6990.26066645
"('0.0',)",6838.96662497
"('7.0',)",5223.34379085
"('6.0',)",5436.00096406
"('5.0',)",6020.86511478
"('4.0',)",6238.14018051
"('3.0',)",6103.1396727
"('2.0',)",6368.98371105
"('1.0',)",6654.21652265
"('0.0',)",6668.39515613
"('7.0',)",4908.03777537
"('6.0',)",5343.33323867
"('5.0',)",5972.69203789
"('4.0',)",6176.55328194
"('3.0',)",6770.54169162
"('2.0',)",6755.36143915
"('1.0',)",7179.35719254
"('0.0',)",7064.70753013
"('7.0',)",5462.87783488
"('6.0',)",5889.15017801
"('5.0',)",6277.16962249
"('4.0',)",6341.0852579
"('3.0',)",6327.71143922
"('2.0',)",6901.656901
"('1.0',)",6883.77779478
"('0.0',)",6911.31027007
"('7.0',)",5117.82182645
"('6.0',)",5280.62601709
"('5.0',)",5698.79520622
"('4.0',)",5758.5658261
"('3.0',)",6143.47184101
"('2.0',)",6587.22311254
"('1.0',)",6843.67031653
"('0.0',)",6741.45103761
"('7.0',)",5012.61026198
"('6.0',)",5424.55535382
"('5.0',)",6037.13339177
"('4.0',)",6106.35859933
"('3.0',)",6137.98196674
"('2.0',)",6392.54516641
"('1.0',)",6640.66444696
"('0.0',)",6653.96252939
"('7.0',)",4601.87181592
"('6.0',)",4986.14051619
"('5.0',)",5389.31361777
"('4.0',)",5920.79392986
"('3.0',)",5975.18709633
"('2.0',)",5897.63242871
"('1.0',)",5909.653576
"('0.0',)",5890.97169293
"('7.0',)",4057.51889814
"('6.0',)",4583.07217096
"('5.0',)",5307.8165216
"('4.0',)",5461.25389349
"('3.0',)",5779.45168488
"('2.0',)",6141.48915702
"('1.0',)",5977.17242286
"('0.0',)",5980.54014355
"('7.0',)",4302.75888504
"('6.0',)",4594.39558109
"('5.0',)",5064.55373613
"('4.0',)",5284.75845187
"('3.0',)",5776.3804608
"('2.0',)",5427.31546741
"('1.0',)",5541.62612061
"('0.0',)",5371.49904078
"('7.0',)",3507.14382668
"('6.0',)",4090.65332745
"('5.0',)",4518.63529903
"('4.0',)",4942.22603117
"('3.0',)",5329.41721589
"('2.0',)",5829.51429804
"('1.0',)",6121.50221393
"('0.0',)",6057.25997204
"('7.0',)",4222.29542251
"('6.0',)",4656.00623112
"('5.0',)",5096.87088728
"('4.0',)",5423.8556954
"('3.0',)",5687.20516793
"('2.0',)",6060.58679132
"('1.0',)",5696.17997612
"('0.0',)",5783.90699543
"('7.0',)",3966.10808798
"('6.0',)",4381.49628856
"('5.0',)",4491.68393094
"('4.0',)",5032.89901105
"('3.0',)",5326.20130915
"('2.0',)",5394.69716665
"('1.0',)",5553.25695015
"('0.0',)",5888.73314875
"('7.0',)",4083.63315754
"('6.0',)",4910.52577644
"('5.0',)",5198.55820395
"('4.0',)",5631.64006623
"('3.0',)",5885.12484032
"('2.0',)",5977.92315993
"('1.0',)",6270.99352244
"('0.0',)",6051.01813976
"('7.0',)",4354.397669
"('6.0',)",4845.25221068
"('5.0',)",5063.49987139
"('4.0',)",5348.58298948
"('3.0',)",5986.10133104
"('2.0',)",5937.87902396
"('1.0',)",5834.07546069
"('0.0',)",6158.15195184
"('7.0',)",4559.08690293
"('6.0',)",5004.76947376
"('5.0',)",5265.73728388
"('4.0',)",5510.47377681
"('3.0',)",5883.17928422
"('2.0',)",5733.99865752
"('1.0',)",5754.6586102
"('0.0',)",6001.92634367
"('7.0',)",4558.57956643
"('6.0',)",5092.4551749
"('5.0',)",5604.44362958
"('4.0',)",6390.03298949
"('3.0',)",6275.31153535
"('2.0',)",6311.43007504
"('1.0',)",6478.01361854
"('0.0',)",6431.35609477
"('7.0',)",4269.34811507
"('6.0',)",4582.94043966
"('5.0',)",5116.28389414
"('4.0',)",5636.89417063
"('3.0',)",6005.40490188
"('2.0',)",6053.28524612
"('1.0',)",6164.44251526
"('0.0',)",6122.52051146
"('7.0',)",4678.11267931
"('6.0',)",5228.32279731
"('5.0',)",5733.92880167
"('4.0',)",5814.48655358
"('3.0',)",6118.39176622
"('2.0',)",6263.34443777
"('1.0',)",6242.23028552
"('0.0',)",6362.93844004
"('7.0',)",4561.5152444
"('6.0',)",4814.43345137
"('5.0',)",4915.0459586
"('4.0',)",5166.00988327
"('3.0',)",5106.91546414
"('2.0',)",5495.83878722
"('1.0',)",5415.95309875
"('0.0',)",5448.62148901
"('7.0',)",4168.82863527
"('6.0',)",4698.0807974
"('5.0',)",5233.98657801
"('4.0',)",5721.98120968
"('3.0',)",6042.11286155
"('2.0',)",6235.77425807
"('1.0',)",6282.61478924
"('0.0',)",6410.31524015
"('7.0',)",4582.66812841
"('6.0',)",4860.26731438
"('5.0',)",5369.38948266
"('4.0',)",5557.43482738
"('3.0',)",6013.32038356
"('2.0',)",5733.22283088
"('1.0',)",6084.52677135
"('0.0',)",6189.01489271
"('7.0',)",4252.84998071
"('6.0',)",4582.61641829
