Time,Demand
"('7.0',)",4589.20861339
"('6.0',)",4973.90374667
"('5.0',)",5151.16675711
"('4.0',)",5260.77549304
"('3.0',)",5588.90641928
"('2.0',)",6010.91172782
"('1.0',)",6404.30010543
"('0.0',)",6831.02016691
"('7.0',)",5478.31500677
"('6.0',)",6008.63991477
"('5.0',)",6386.26208218
"('4.0',)",6620.71284456
"('3.0',)",6302.5061832
"('2.0',)",6262.63269743
"('1.0',)",6479.27989365
"('0.0',)",6593.56599368
"('7.0',)",5058.46731275
"('6.0',)",5238.72773558
"('5.0',)",5409.87733237
"('4.0',)",5799.62191903
"('3.0',)",5900.36928805
"('2.0',)",6016.14379025
"('1.0',)",6279.51244265
"('0.0',)",6451.63260432
"('7.0',)",4686.79622669
"('6.0',)",5180.05081442
"('5.0',)",5749.17155356
"('4.0',)",6023.931251
"('3.0',)",5984.04212531
"('2.0',)",6268.57139503
"('1.0',)",6238.21658563
"('0.0',)",6070.77388787
"('7.0',)",4663.44220258
"('6.0',)",4645.8356066
"('5.0',)",5028.52974346
"('4.0',)",5600.45964727
"('3.0',)",5702.95575775
"('2.0',)",5612.2221866
"('1.0',)",5916.14425806
"('0.0',)",6072.22928807
"('7.0',)",4514.90919697
"('6.0',)",5063.29834355
"('5.0',)",5147.721469
"('4.0',)",5489.49410952
"('3.0',)",5346.70243686
"('2.0',)",5449.86151909
"('1.0',)",5534.38222388
"('0.0',)",5481.61799648
"('7.0',)",4203.42254309
"('6.0',)",4216.06746216
"('5.0',)",4923.5810813
"('4.0',)",5414.30148585
"('3.0',)",4968.67784325
"('2.0',)",5229.64690446
"('1.0',)",5693.54740636
"('0.0',)",5775.28797025
"('7.0',)",4026.09577657
"('6.0',)",4201.96071243
"('5.0',)",5078.37569197
"('4.0',)",5628.74851147
"('3.0',)",5870.59651753
"('2.0',)",6322.15699649
"('1.0',)",6637.5346227
"('0.0',)",6729.57205388
"('7.0',)",5115.54445776
"('6.0',)",5355.36115617
"('5.0',)",5728.40863015
"('4.0',)",6060.01677243
"('3.0',)",6040.51722775
"('2.0',)",6276.12278921
"('1.0',)",6450.61006696
