Time,Demand
"('7.0',)",4622.59141638
"('6.0',)",4960.49690619
"('5.0',)",5022.59611281
"('4.0',)",5221.49785743
"('3.0',)",5368.2717096
"('2.0',)",5917.1322759
"('1.0',)",5927.5386142
"('0.0',)",5867.57432978
"('7.0',)",3607.84693927
"('6.0',)",4062.23594634
"('5.0',)",4431.95072334
"('4.0',)",4667.20390557
"('3.0',)",4993.53162674
"('2.0',)",5372.9419758
"('1.0',)",5782.32118282
"('0.0',)",5494.43801232
"('7.0',)",4188.83674698
"('6.0',)",4815.9621692
"('5.0',)",5316.22611424
"('4.0',)",5589.09676818
"('3.0',)",5709.07180473
"('2.0',)",5844.76518064
"('1.0',)",6136.62678395
"('0.0',)",5909.76729992
"('7.0',)",4030.46543306
"('6.0',)",4559.25951089
"('5.0',)",4511.68598512
"('4.0',)",4778.32301545
"('3.0',)",5164.97487906
"('2.0',)",5026.50900332
"('1.0',)",5381.95502767
"('0.0',)",5513.2149446
"('7.0',)",3637.90937459
"('6.0',)",4310.33096762
"('5.0',)",4572.16516375
"('4.0',)",4912.11988143
"('3.0',)",5102.51429217
"('2.0',)",5107.70915895
"('1.0',)",5475.6654152
"('0.0',)",5263.46283026
"('7.0',)",3618.57000808
"('6.0',)",3856.30068805
"('5.0',)",4353.30773483
"('4.0',)",4684.29177585
"('3.0',)",5104.78004062
"('2.0',)",5397.73035571
"('1.0',)",5436.10700135
"('0.0',)",5614.48853535
"('7.0',)",3394.98191644
"('6.0',)",3815.74961565
"('5.0',)",4439.94950679
"('4.0',)",4850.7671392
"('3.0',)",4900.60163088
"('2.0',)",5196.39696971
"('1.0',)",5298.99989637
"('0.0',)",5434.14352232
"('7.0',)",3687.9773017
"('6.0',)",4196.0379165
"('5.0',)",4147.77917204
"('4.0',)",4504.14565101
"('3.0',)",4903.15608569
"('2.0',)",5095.60134827
"('1.0',)",5103.75701173
"('0.0',)",5353.0230547
"('7.0',)",3595.31583911
"('6.0',)",4024.09361926
"('5.0',)",4583.31781652
"('4.0',)",5359.18277503
"('3.0',)",5392.29272286
"('2.0',)",5974.95097346
"('1.0',)",5933.58351485
"('0.0',)",6024.62511963
"('7.0',)",4271.12456931
"('6.0',)",4661.9502328
"('5.0',)",4619.92344233
"('4.0',)",4646.7419825
"('3.0',)",4846.15501239
"('2.0',)",5499.14194045
"('1.0',)",5870.49960509
"('0.0',)",6132.45092971
"('7.0',)",4300.95717046
"('6.0',)",5117.06637932
"('5.0',)",5450.40218414
"('4.0',)",5618.55336645
"('3.0',)",5746.09054622
"('2.0',)",5825.99780174
"('1.0',)",6234.47712127
"('0.0',)",6175.85674485
"('7.0',)",4482.54832115
"('6.0',)",5013.25742555
"('5.0',)",5358.65740921
"('4.0',)",5525.37019033
"('3.0',)",5531.04189008
"('2.0',)",5716.65427136
"('1.0',)",5835.18559996
"('0.0',)",5948.87711924
"('7.0',)",4007.41902237
"('6.0',)",4537.95463697
"('5.0',)",5097.0553987
"('4.0',)",5439.5595317
"('3.0',)",5591.91432214
"('2.0',)",5714.58058776
"('1.0',)",5563.92178715
"('0.0',)",5519.96173038
"('7.0',)",3864.76344244
"('6.0',)",4282.29096628
"('5.0',)",4613.6169217
"('4.0',)",5150.22158117
"('3.0',)",5383.21543949
"('2.0',)",5709.72674961
"('1.0',)",5950.15032383
"('0.0',)",6086.3936261
"('7.0',)",4422.9832653
"('6.0',)",4595.50042073
"('5.0',)",5112.79836754
"('4.0',)",5605.29439596
