Time,Demand
"('0.0',)",1402.85724662
"('1.0',)",1345.59491219
"('2.0',)",1267.88580943
"('3.0',)",1176.80330493
"('4.0',)",1143.41042096
"('5.0',)",1180.00795933
"('6.0',)",1183.81654867
"('7.0',)",1180.60454914
"('8.0',)",1172.52246265
"('9.0',)",1229.42415636
"('10.0',)",1279.14248071
"('11.0',)",1294.7346842
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1444.91644186
"('15.0',)",1502.43356969
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1614.93861368
"('23.0',)",1518.64562874
