Time,Demand
"('0.0',)",1407.98898555
"('1.0',)",1337.56479887
"('2.0',)",1237.25721724
"('3.0',)",1183.03457997
"('4.0',)",1162.13180636
"('5.0',)",1176.27248677
"('6.0',)",1180.55297841
"('7.0',)",1155.81607001
"('8.0',)",1172.52246265
"('9.0',)",1249.36679126
"('10.0',)",1279.14248058
"('11.0',)",1262.20834589
"('12.0',)",1299.82891061
"('13.0',)",1393.2085366
"('14.0',)",1444.91644186
"('15.0',)",1458.81464437
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1614.93861368
"('23.0',)",1518.64562874
