Time,Demand
"('0.0',)",1419.3094738
"('1.0',)",1332.62571291
"('2.0',)",1237.25721724
"('3.0',)",1224.1034416
"('4.0',)",1178.79343045
"('5.0',)",1149.37554605
"('6.0',)",1157.86969988
"('7.0',)",1195.19382772
"('8.0',)",1205.80927175
"('9.0',)",1199.53952193
"('10.0',)",1235.52355539
"('11.0',)",1309.13471153
"('12.0',)",1349.67216757
"('13.0',)",1343.84334421
"('14.0',)",1395.06624149
"('15.0',)",1499.76919864
"('16.0',)",1563.08863547
"('17.0',)",1618.82013638
"('18.0',)",1620.22537543
"('19.0',)",1650.88093176
"('20.0',)",1705.35300671
"('21.0',)",1677.72148774
"('22.0',)",1565.08841331
"('23.0',)",1468.79542837
