Time,Demand
"('0.0',)",1389.44043998
"('1.0',)",1352.2738755
"('2.0',)",1278.35420122
"('3.0',)",1176.80330493
"('4.0',)",1143.41042096
"('5.0',)",1180.14885383
"('6.0',)",1183.82075169
"('7.0',)",1149.58479496
"('8.0',)",1172.52246265
"('9.0',)",1249.3897223
"('10.0',)",1279.14248071
"('11.0',)",1262.20834589
"('12.0',)",1299.82891061
"('13.0',)",1393.69354458
"('14.0',)",1444.91644186
"('15.0',)",1493.3424224
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1614.93861368
"('23.0',)",1518.64562874
