Time,Demand
"('0.0',)",1429.97758706
"('1.0',)",1344.09020469
"('2.0',)",1231.0259422
"('3.0',)",1204.03164459
"('4.0',)",1184.02093711
"('5.0',)",1162.59423533
"('6.0',)",1133.97058684
"('7.0',)",1155.81607001
"('8.0',)",1222.33425582
"('9.0',)",1249.32263171
"('10.0',)",1229.29228034
"('11.0',)",1262.20834589
"('12.0',)",1349.67911098
"('13.0',)",1393.69354458
"('14.0',)",1395.06624149
"('15.0',)",1452.58336932
"('16.0',)",1563.06294094
"('17.0',)",1621.41788511
"('18.0',)",1670.06863992
"('19.0',)",1650.88093176
"('20.0',)",1655.50280634
"('21.0',)",1677.72148774
"('22.0',)",1614.93861368
"('23.0',)",1468.79542837
