Time,Demand
"('0.0',)",1424.3447515
"('1.0',)",1308.73203975
"('2.0',)",1250.47594487
"('3.0',)",1226.63346423
"('4.0',)",1170.653868
"('5.0',)",1130.29865347
"('6.0',)",1164.39029308
"('7.0',)",1199.43499533
"('8.0',)",1220.14440433
"('9.0',)",1199.53952193
"('10.0',)",1229.29228034
"('11.0',)",1312.05854626
"('12.0',)",1349.67911098
"('13.0',)",1343.84334421
"('14.0',)",1395.06624149
"('15.0',)",1502.43356969
"('16.0',)",1563.08863547
"('17.0',)",1571.56768474
"('18.0',)",1620.22537543
"('19.0',)",1700.73113213
"('20.0',)",1705.35300671
"('21.0',)",1677.72148774
"('22.0',)",1565.08841331
"('23.0',)",1468.79542837
