Time,Demand
"('0.0',)",1405.69245855
"('1.0',)",1308.73203975
"('2.0',)",1252.9598741
"('3.0',)",1226.65350524
"('4.0',)",1193.23568215
"('5.0',)",1130.29865347
"('6.0',)",1133.97058684
"('7.0',)",1199.43499533
"('8.0',)",1222.37266302
"('9.0',)",1199.53952193
"('10.0',)",1229.29228034
"('11.0',)",1312.05854626
"('12.0',)",1349.67911098
"('13.0',)",1350.07461926
"('14.0',)",1395.06624149
"('15.0',)",1452.58336932
"('16.0',)",1563.08863547
"('17.0',)",1621.41788511
"('18.0',)",1620.22537543
"('19.0',)",1650.88093176
"('20.0',)",1705.35300671
"('21.0',)",1677.72148774
"('22.0',)",1565.08841331
"('23.0',)",1468.79542837
