Time,Demand
"('0.0',)",1401.98397505
"('1.0',)",1331.69334214
"('2.0',)",1269.46756911
"('3.0',)",1205.08578702
"('4.0',)",1143.41042096
"('5.0',)",1166.12704614
"('6.0',)",1183.81981082
"('7.0',)",1149.58479496
"('8.0',)",1172.52246265
"('9.0',)",1239.60335745
"('10.0',)",1279.14248071
"('11.0',)",1286.35631
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1444.91644186
"('15.0',)",1502.43356773
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1614.93861368
"('23.0',)",1518.64562874
