Time,Demand
"('0.0',)",1417.56033127
"('1.0',)",1334.45086367
"('2.0',)",1255.70203066
"('3.0',)",1211.39964806
"('4.0',)",1191.53927893
"('5.0',)",1176.07791749
"('6.0',)",1133.97058684
"('7.0',)",1155.81607001
"('8.0',)",1222.0086561
"('9.0',)",1243.42199499
"('10.0',)",1229.29228034
"('11.0',)",1262.20834589
"('12.0',)",1347.58622053
"('13.0',)",1393.37296636
"('14.0',)",1441.11893209
"('15.0',)",1452.58336932
"('16.0',)",1513.2384351
"('17.0',)",1621.41786681
"('18.0',)",1670.0755758
"('19.0',)",1650.88093176
"('20.0',)",1655.50280634
"('21.0',)",1677.72148774
"('22.0',)",1614.93861368
"('23.0',)",1468.79542837
