Time,Demand
"('0.0',)",1419.28679111
"('1.0',)",1333.54094687
"('2.0',)",1252.94471402
"('3.0',)",1176.80330493
"('4.0',)",1165.28516493
"('5.0',)",1177.54067199
"('6.0',)",1179.39140433
"('7.0',)",1182.69991521
"('8.0',)",1172.52246265
"('9.0',)",1199.53952193
"('10.0',)",1279.14245566
"('11.0',)",1312.05854476
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1444.91644186
"('15.0',)",1502.43356969
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1565.08841331
"('23.0',)",1518.64562874
