Time,Demand
"('0.0',)",1417.49417736
"('1.0',)",1308.73203975
"('2.0',)",1280.85720349
"('3.0',)",1226.64584436
"('4.0',)",1143.41042096
"('5.0',)",1130.29865347
"('6.0',)",1183.82078721
"('7.0',)",1199.43499533
"('8.0',)",1172.52246265
"('9.0',)",1199.53952193
"('10.0',)",1279.14248071
"('11.0',)",1312.05854626
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1395.06624149
"('15.0',)",1502.43356969
"('16.0',)",1563.08863547
"('17.0',)",1571.56768474
"('18.0',)",1620.22537543
"('19.0',)",1700.73113213
"('20.0',)",1705.35300671
"('21.0',)",1627.87128737
"('22.0',)",1565.08841331
"('23.0',)",1518.64562874
