Time,Demand
"('0.0',)",1413.52600025
"('1.0',)",1331.11319618
"('2.0',)",1264.59194197
"('3.0',)",1207.62657434
"('4.0',)",1143.41042096
"('5.0',)",1174.80545255
"('6.0',)",1182.38951181
"('7.0',)",1155.81607001
"('8.0',)",1172.52246265
"('9.0',)",1225.91194585
"('10.0',)",1279.07166967
"('11.0',)",1312.04113518
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1444.90419378
"('15.0',)",1502.43356969
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1658.90983334
"('19.0',)",1700.73113213
"('20.0',)",1705.3530067
"('21.0',)",1627.87128737
"('22.0',)",1565.08841331
"('23.0',)",1518.64562874
