Time,Demand
"('0.0',)",1389.44043998
"('1.0',)",1344.27142707
"('2.0',)",1279.77425977
"('3.0',)",1199.53785532
"('4.0',)",1143.41042096
"('5.0',)",1155.1861146
"('6.0',)",1183.8207857
"('7.0',)",1195.08773033
"('8.0',)",1172.52246265
"('9.0',)",1199.53952193
"('10.0',)",1279.14248071
"('11.0',)",1312.05850533
"('12.0',)",1299.82891061
"('13.0',)",1343.84334421
"('14.0',)",1444.91644186
"('15.0',)",1502.43356969
"('16.0',)",1513.2384351
"('17.0',)",1571.56768474
"('18.0',)",1670.00185069
"('19.0',)",1700.73113213
"('20.0',)",1705.35300671
"('21.0',)",1627.87128737
"('22.0',)",1565.08841331
"('23.0',)",1518.64562874
