Time,Demand
"('0.0',)",1422.91856725
"('1.0',)",1352.32751827
"('2.0',)",1253.42461607
"('3.0',)",1176.80330493
"('4.0',)",1190.49059684
"('5.0',)",1180.14885384
"('6.0',)",1183.18693591
"('7.0',)",1149.58479496
"('8.0',)",1172.52246265
"('9.0',)",1249.3897223
"('10.0',)",1279.14248071
"('11.0',)",1262.20834589
"('12.0',)",1299.82891061
"('13.0',)",1393.69354458
"('14.0',)",1444.91644186
"('15.0',)",1452.58336932
"('16.0',)",1513.2384351
"('17.0',)",1621.41788511
"('18.0',)",1670.0755758
"('19.0',)",1700.73113213
"('20.0',)",1655.50280634
"('21.0',)",1627.87128737
"('22.0',)",1614.93861368
"('23.0',)",1518.64562874
